year,age,female_deaths,male_deaths,total_deaths,female_pop,male_pop,total_pop
1998,66,403,669,1072,41190,37320,78510
1998,67,425,757,1182,42157,37311,79468
1998,68,483,775,1258,40692,35835,76527
1998,69,532,861,1393,42048,36189,78237
1998,70,560,923,1483,40691,34900,75591
1998,71,619,1040,1659,41258,34843,76101
1998,72,732,1139,1871,41837,34755,76592
1998,73,815,1232,2047,41817,33982,75799
1998,74,947,1348,2295,41498,33743,75241
1998,75,1002,1439,2441,41264,32042,73306
1998,76,1219,1705,2924,43113,32836,75949
1998,77,1346,1796,3142,44116,32777,76893
1998,78,1480,1870,3350,35088,25448,60536
1998,79,1387,1595,2982,33729,23264,56993
1998,80,1575,1652,3227,32746.06,21872.05,54618.11
1998,81,1676,1775,3451,30394.34,19851.14,50245.48
1998,82,1753,1761,3514,28613.03,17469.9,46082.93
1998,83,1939,1789,3728,27446.52,16238.1,43684.62
1998,84,2007,1845,3852,25262.45,14423.23,39685.68
1998,85,2067,1794,3861,23282.75,12320.27,35603.02
1998,86,2195,1641,3836,20299.87,10481.94,30781.81
1998,87,2153,1486,3639,17914.88,8753.2,26668.08
1998,88,2064,1405,3469,15859.52,7176.03,23035.55
1998,89,2030,1158,3188,13157.82,5537.61,18695.43
1998,90,1863,1039,2902,10765.71,4320.12,15085.83
1998,91,1586,860,2446,8621.01,3212.45,11833.46
1998,92,1502,690,2192,6728.9,2321.38,9050.28
1998,93,1279,529,1808,5102.87,1624,6726.87
1998,94,1037,368,1405,3810.06,1128,4938.06
1998,95,814,284,1098,2709.22,784,3493.22
1998,96,600,197,797,1833,491,2324
1998,97,446,127,573,1248,298,1546
1998,98,303,88,391,749,179,928
1998,99,191,57,248,486,100,586
1998,100,146,37,183,316,67,383
1998,101,89,16,105,183,29,212
1998,102,52,10,62,111,17,128
1998,103,30,6,36,51,7,58
1998,104,21,3,24,29,8,37
1998,105,14,2,16,16,6,22
1998,106,4,0,4,12,0,12
1998,107,2,0,2,1,1,2
1998,108,0,0,0,1,0,1
1998,109,0,0,0,4,0,4
1998,110+,2,0,2,0,0,0
1999,0,113,184,297,43223,46011,89234
1999,1,13,8,21,44201,46514,90715
1999,2,9,7,16,46785,48735,95520
1999,3,3,5,8,50270,53185,103455
1999,4,4,5,9,55029,57403,112432
1999,5,4,5,9,57483,60020,117503
1999,6,7,12,19,60108,63472,123580
1999,7,8,8,16,61137,64955,126092
1999,8,9,8,17,62014,65268,127282
1999,9,5,7,12,58559,61853,120412
1999,10,9,9,18,56838,60372,117210
1999,11,3,10,13,54092,56365,110457
1999,12,1,10,11,52692,55737,108429
1999,13,3,12,15,51013,54188,105201
1999,14,9,13,22,48980,51960,100940
1999,15,8,11,19,47946,50854,98800
1999,16,7,9,16,48405,51302,99707
1999,17,10,21,31,49020,51310,100330
1999,18,8,25,33,50491,52906,103397
1999,19,16,30,46,49770,52011,101781
1999,20,14,36,50,48387,50482,98869
1999,21,11,39,50,49690,52187,101877
1999,22,10,32,42,51371,53403,104774
1999,23,11,38,49,54350,56249,110599
1999,24,16,35,51,57556,59642,117198
1999,25,20,44,64,57378,59454,116832
1999,26,15,35,50,58737,60947,119684
1999,27,15,39,54,59423,61687,121110
1999,28,17,47,64,58131,59757,117888
1999,29,19,47,66,57421,59948,117369
1999,30,18,42,60,60791,63005,123796
1999,31,22,50,72,63912,67548,131460
1999,32,23,49,72,64855,68574,133429
1999,33,21,53,74,65160,69056,134216
1999,34,34,63,97,65747,68923,134670
1999,35,30,56,86,60738,64527,125265
1999,36,29,78,107,58457,61492,119949
1999,37,26,55,81,56937,59630,116567
1999,38,42,73,115,56440,58540,114980
1999,39,41,84,125,56870,59615,116485
1999,40,47,87,134,56841,59451,116292
1999,41,60,91,151,58290,59775,118065
1999,42,62,118,180,57987,60793,118780
1999,43,74,108,182,57846,59447,117293
1999,44,85,108,193,56706,58431,115137
1999,45,82,127,209,58136,60118,118254
1999,46,102,122,224,58011,59595,117606
1999,47,93,143,236,57659,59054,116713
1999,48,107,182,289,59922,61898,121820
1999,49,135,203,338,62718,63808,126526
1999,50,140,224,364,65031,65958,130989
1999,51,146,228,374,65443,66805,132248
1999,52,170,271,441,66164,67780,133944
1999,53,201,313,514,65300,67466,132766
1999,54,193,345,538,64080,66619,130699
1999,55,229,374,603,60379,62014,122393
1999,56,239,363,602,54951,56901,111852
1999,57,210,338,548,49118,50008,99126
1999,58,193,357,550,46646,47556,94202
1999,59,229,392,621,47274,47461,94735
1999,60,245,429,674,45624,45041,90665
1999,61,272,401,673,43454,42714,86168
1999,62,289,452,741,42597,40984,83581
1999,63,308,519,827,40532,39320,79852
1999,64,333,531,864,40079,37387,77466
1999,65,345,557,902,39246,36423,75669
1999,66,422,591,1013,40884,37212,78096
1999,67,406,707,1113,40748,36594,77342
1999,68,482,801,1283,41680,36499,78179
1999,69,518,829,1347,40175,35006,75181
1999,70,561,902,1463,41456,35263,76719
1999,71,634,1056,1690,40087,33928,74015
1999,72,714,1104,1818,40559,33718,74277
1999,73,789,1177,1966,40998,33577,74575
1999,74,903,1287,2190,40948,32654,73602
1999,75,1039,1475,2514,40531,32342,72873
1999,76,1145,1448,2593,40114,30482,70596
1999,77,1286,1700,2986,41820,31057,72877
1999,78,1469,1871,3340,42633,30845,73478
1999,79,1632,1919,3551,33718,23826,57544
1999,80,1573,1653,3226,32128.44,21605,53733.44
1999,81,1665,1816,3481,31082.06,20161.05,51243.11
1999,82,1869,1803,3672,28699.34,18065.14,46764.48
1999,83,1896,1793,3689,26806.03,15750.9,42556.93
1999,84,2004,1709,3713,25482.52,14431.1,39913.62
1999,85,2194,1719,3913,23191.45,12565.23,35756.68
1999,86,2219,1709,3928,21165.75,10607.27,31773.02
1999,87,2265,1510,3775,18149.87,8911.94,27061.81
1999,88,2216,1409,3625,15769.88,7299.2,23069.08
1999,89,2160,1279,3439,13757.52,5877.03,19634.55
1999,90,1930,1054,2984,11230.82,4414.61,15645.43
1999,91,1832,890,2722,9027.71,3413.12,12440.83
1999,92,1595,729,2324,7096.01,2429.45,9525.46
1999,93,1367,547,1914,5321.9,1701.38,7023.28
1999,94,1071,424,1495,3950.87,1173,5123.87
1999,95,852,291,1143,2892.06,823,3715.06
1999,96,645,224,869,1996.22,540,2536.22
1999,97,520,144,664,1330,332,1662
1999,98,351,89,440,863,187,1050
1999,99,246,60,306,519,115,634
1999,100,150,28,178,308,53,361
1999,101,100,23,123,203,38,241
1999,102,69,17,86,119,20,139
1999,103,37,7,44,64,7,71
1999,104,25,1,26,29,4,33
1999,105,12,3,15,14,5,19
1999,106,2,3,5,6,5,11
1999,107,8,0,8,9,0,9
1999,108,1,0,1,0,1,1
1999,109,0,1,1,1,0,1
1999,110+,1,0,1,2,0,2
2000,0,123,186,309,43058,45309,88367
2000,1,7,13,20,43599,46291,89890
2000,2,6,4,10,44356,46652,91008
2000,3,2,4,6,46880,48893,95773
2000,4,6,4,10,50383,53295,103678
2000,5,4,3,7,55150,57477,112627
2000,6,11,6,17,57586,60109,117695
2000,7,6,5,11,60189,63588,123777
2000,8,1,2,3,61253,65113,126366
2000,9,5,14,19,62139,65406,127545
2000,10,6,6,12,58685,61972,120657
2000,11,6,8,14,56948,60506,117454
2000,12,10,7,17,54201,56490,110691
2000,13,9,9,18,52820,55876,108696
2000,14,5,11,16,51148,54329,105477
2000,15,7,15,22,49082,52138,101220
2000,16,7,16,23,48083,50992,99075
2000,17,9,19,28,48576,51514,100090
2000,18,15,35,50,49267,51417,100684
2000,19,19,38,57,50587,53036,103623
2000,20,12,46,58,50113,52080,102193
2000,21,14,37,51,48684,50558,99242
2000,22,14,43,57,50036,52339,102375
2000,23,12,37,49,51740,53620,105360
2000,24,11,38,49,54672,56529,111201
2000,25,11,45,56,57858,59958,117816
2000,26,17,57,74,57724,59699,117423
